order_id,user_id,dish_name,toppings_selected,addons_selected,season,order_date,quantity,total_price,profit_margin
2556,1035.0,Idli Sambar,[],['Papad'],Navratri,2024-07-01,4,632,139.9
2557,1035.0,Chole Bhature,"['Butter', 'Tomato', 'Dahi']",[],Diwali,2024-02-22,3,279,63.27
2558,1070.0,Chole Bhature,"['Tomato', 'Coriander']",['Cold Drink'],Winter,2023-02-03,2,372,110.78
2559,1079.0,Vada Pav,"['Anar Seeds', 'Onion', 'Coriander']",['French Fries'],Diwali,2023-02-22,1,179,39.46
2560,1047.0,Chole Bhature,['Cheese'],[],Christmas,2023-09-02,2,170,47.25
2561,1068.0,Sev Puri,"['Cheese', 'Coriander']",[],Summer,2023-12-17,1,151,34.66
2562,1098.0,Vada Pav,"['Butter', 'Anar Seeds']","['Chutney', 'Cold Drink']",Christmas,2024-02-05,3,630,180.22
2563,,Vada Pav,[],['French Fries'],Christmas,2024-07-20,2,216,69.89
2564,1058.0,Vada Pav,"['Cheese', 'Onion', 'Butter']","['Ice Cream', 'French Fries']",Rainy,2024-01-30,5,645,220.57
2565,,Pav Bhaji,[],[],Christmas,2023-10-23,5,730,200.05
2566,1065.0,Pav Bhaji,['Anar Seeds'],[],Diwali,2024-05-22,2,162,35.14
2567,1013.0,Pav Bhaji,[],[],Diwali,2023-11-22,4,332,127.04
2568,1009.0,Pav Bhaji,[],[],Winter,2024-02-14,1,76,18.08
2569,1054.0,Masala Dosa,"['Coriander', 'Cheese', 'Tomato']","['Cold Drink', 'Chutney']",Diwali,2023-11-25,2,276,107.53
2570,1034.0,Vada Pav,"['Anar Seeds', 'Onion']","['Extra Cheese', 'Papad']",Diwali,2023-03-29,4,732,246.79
2571,1009.0,Bhel,"['Onion', 'Butter']",['Ice Cream'],Winter,2023-10-04,1,161,56.24
2572,1062.0,Pav Bhaji,[],"['Extra Cheese', 'Papad']",Summer,2023-07-01,5,920,331.19
2573,1068.0,Vada Pav,"['Dahi', 'Coriander']",['Chutney'],Christmas,2023-07-31,4,736,236.19
2574,1060.0,Pav Bhaji,"['Butter', 'Anar Seeds', 'Dahi']",['Papad'],Christmas,2024-03-01,3,300,63.1
2575,1084.0,Idli Sambar,"['Butter', 'Cheese']","['French Fries', 'Ice Cream']",Summer,2024-01-22,1,186,55.98
2576,1003.0,Pav Bhaji,"['Coriander', 'Tomato', 'Dahi']",['Chutney'],Diwali,2023-05-12,4,484,110.52
2577,1051.0,Idli Sambar,"['Dahi', 'Tomato', 'Anar Seeds']",['Chutney'],Winter,2023-01-20,3,453,102.85
2578,1087.0,Idli Sambar,['Cheese'],['Extra Cheese'],Summer,2024-04-06,3,465,139.08
2579,1017.0,Bhel,['Dahi'],"['Extra Cheese', 'Papad']",Navratri,2023-10-09,4,488,186.95
2580,1069.0,Pav Bhaji,"['Onion', 'Butter', 'Anar Seeds']",[],Winter,2023-10-10,3,249,89.39
2581,1071.0,Sev Puri,"['Butter', 'Anar Seeds', 'Tomato']","['Ice Cream', 'Papad']",Rainy,2023-05-06,2,398,131.5
2582,1099.0,Pani Puri,[],"['French Fries', 'Papad']",Holi,2023-01-23,3,522,128.53
2583,,Pav Bhaji,"['Onion', 'Dahi', 'Cheese']",['Ice Cream'],Winter,2024-06-02,3,438,155.12
2584,1058.0,Chole Bhature,[],"['Papad', 'Cold Drink']",Diwali,2023-02-03,5,895,219.41
2585,1064.0,Vada Pav,[],"['French Fries', 'Cold Drink']",Winter,2024-08-09,5,455,161.17
2586,1066.0,Pav Bhaji,"['Dahi', 'Tomato', 'Onion']","['Ice Cream', 'Cold Drink']",Rainy,2024-05-04,1,187,39.12
2587,1040.0,Pav Bhaji,"['Tomato', 'Onion', 'Dahi']",[],Navratri,2024-05-05,1,153,31.05
2588,1025.0,Pav Bhaji,['Butter'],[],Christmas,2023-10-23,2,282,95.94
2589,1017.0,Sev Puri,['Dahi'],"['Papad', 'Chutney']",Rainy,2023-09-26,1,180,57.19
2590,1095.0,Vada Pav,[],['Ice Cream'],Summer,2023-01-12,1,85,28.95
2591,1045.0,Idli Sambar,['Onion'],"['Chutney', 'French Fries']",Holi,2024-06-15,1,116,26.84
2592,1099.0,Idli Sambar,"['Tomato', 'Butter', 'Anar Seeds']",['Ice Cream'],Rainy,2023-04-25,4,556,147.23
2593,1088.0,Sev Puri,"['Butter', 'Coriander', 'Anar Seeds']",[],Diwali,2024-06-04,5,435,112.07
2594,1003.0,Pav Bhaji,"['Tomato', 'Dahi']","['French Fries', 'Papad']",Winter,2024-04-13,3,453,159.35
2595,1086.0,Masala Dosa,[],['Papad'],Winter,2024-04-23,3,474,179.02
2596,1040.0,Pav Bhaji,"['Anar Seeds', 'Cheese', 'Dahi']",[],Navratri,2023-03-04,1,119,36.8
2597,1053.0,Bhel,['Anar Seeds'],[],Navratri,2024-03-31,1,127,46.67
2598,1015.0,Sev Puri,[],[],Holi,2024-04-07,2,122,38.58
2599,1063.0,Idli Sambar,"['Dahi', 'Onion']","['Extra Cheese', 'Papad']",Rainy,2023-03-13,1,180,68.75
2600,1024.0,Bhel,[],"['French Fries', 'Cold Drink']",Christmas,2023-02-07,3,291,62.1
2601,1093.0,Masala Dosa,['Cheese'],['Ice Cream'],Rainy,2023-01-10,2,290,67.46
2602,1027.0,Pani Puri,"['Cheese', 'Coriander', 'Tomato']","['Papad', 'Chutney']",Rainy,2023-12-18,1,197,52.1
2603,1078.0,Bhel,"['Coriander', 'Butter']","['French Fries', 'Chutney']",Diwali,2023-12-30,2,410,99.01
2604,1012.0,Pani Puri,"['Butter', 'Onion', 'Tomato']",['French Fries'],Winter,2023-08-11,2,300,106.91
2605,1078.0,Sev Puri,[],[],Navratri,2023-03-02,5,595,129.5
2606,,Pav Bhaji,['Butter'],['French Fries'],Diwali,2024-03-04,1,86,32.85
2607,1052.0,Chole Bhature,[],[],Christmas,2023-08-15,5,330,72.26
2608,1039.0,Vada Pav,[],[],Winter,2023-01-20,2,144,38.86
2609,1033.0,Bhel,"['Butter', 'Tomato']","['French Fries', 'Cold Drink']",Rainy,2023-04-10,4,616,210.25
2610,1014.0,Chole Bhature,"['Cheese', 'Onion', 'Tomato']",['Ice Cream'],Holi,2023-12-30,2,236,71.42
2611,1089.0,Vada Pav,"['Butter', 'Dahi']",[],Holi,2023-02-24,5,410,117.78
2612,,Idli Sambar,[],[],Christmas,2023-01-02,3,222,63.37
2613,,Sev Puri,[],['Cold Drink'],Navratri,2023-10-19,5,585,150.4
2614,1004.0,Bhel,"['Coriander', 'Tomato']",[],Summer,2023-03-30,2,204,67.02
2615,1057.0,Idli Sambar,"['Anar Seeds', 'Onion', 'Butter']",[],Rainy,2023-01-31,4,408,89.52
2616,,Bhel,"['Cheese', 'Tomato', 'Butter']",[],Diwali,2023-09-18,4,424,111.99
2617,1050.0,Pav Bhaji,"['Butter', 'Tomato', 'Onion']","['Ice Cream', 'Papad']",Navratri,2023-11-19,4,644,248.83
2618,1087.0,Sev Puri,"['Butter', 'Tomato', 'Anar Seeds']",['Papad'],Rainy,2023-07-16,5,870,233.86
2619,1038.0,Vada Pav,"['Tomato', 'Butter', 'Anar Seeds']",['Papad'],Summer,2023-10-15,1,153,34.59
2620,1064.0,Pani Puri,"['Cheese', 'Coriander', 'Dahi']",['Extra Cheese'],Rainy,2024-02-12,5,620,233.75
2621,1024.0,Chole Bhature,['Onion'],"['Extra Cheese', 'Ice Cream']",Winter,2024-06-14,3,573,143.83
2622,1059.0,Sev Puri,"['Butter', 'Onion']","['Extra Cheese', 'Ice Cream']",Diwali,2023-01-12,4,636,144.55
2623,1079.0,Bhel,['Cheese'],['Ice Cream'],Holi,2023-12-22,1,122,35.11
2624,,Masala Dosa,"['Coriander', 'Butter', 'Tomato']","['French Fries', 'Cold Drink']",Christmas,2023-07-11,4,696,186.45
2625,,Chole Bhature,"['Anar Seeds', 'Butter', 'Tomato']",['Extra Cheese'],Christmas,2024-01-04,2,284,73.16
2626,1047.0,Pav Bhaji,"['Butter', 'Cheese', 'Anar Seeds']",['Cold Drink'],Diwali,2024-04-21,3,438,92.75
2627,1084.0,Chole Bhature,[],['Extra Cheese'],Winter,2024-04-10,2,172,41.16
2628,1084.0,Chole Bhature,"['Butter', 'Anar Seeds', 'Dahi']",[],Winter,2024-01-14,4,512,188.28
2629,1014.0,Vada Pav,"['Coriander', 'Tomato', 'Anar Seeds']",[],Navratri,2023-01-29,3,402,99.12
2630,1089.0,Bhel,"['Onion', 'Butter']","['French Fries', 'Cold Drink']",Christmas,2023-06-17,2,406,90.73
2631,1045.0,Chole Bhature,['Anar Seeds'],[],Rainy,2023-12-21,2,172,49.25
2632,,Idli Sambar,"['Tomato', 'Anar Seeds', 'Dahi']",[],Summer,2024-08-21,2,324,120.92
2633,,Idli Sambar,['Dahi'],[],Summer,2023-09-16,3,399,103.69
2634,,Pav Bhaji,[],['Papad'],Christmas,2023-04-05,2,280,107.26
2635,1049.0,Pani Puri,"['Anar Seeds', 'Onion', 'Dahi']","['Ice Cream', 'French Fries']",Summer,2023-12-09,5,755,175.97
2636,1001.0,Masala Dosa,[],['French Fries'],Diwali,2023-08-11,4,556,188.82
2637,1009.0,Pav Bhaji,"['Tomato', 'Cheese', 'Coriander']",['Ice Cream'],Rainy,2023-08-28,5,615,240.4
2638,1002.0,Idli Sambar,['Cheese'],[],Christmas,2024-03-10,3,306,106.24
2639,1052.0,Chole Bhature,['Coriander'],"['Chutney', 'Cold Drink']",Christmas,2023-02-28,1,126,38.44
2640,1025.0,Sev Puri,"['Cheese', 'Butter', 'Anar Seeds']",['French Fries'],Rainy,2023-11-21,5,835,180.99
2641,1037.0,Idli Sambar,"['Dahi', 'Butter', 'Anar Seeds']",['Papad'],Winter,2023-12-14,1,194,50.84
2642,1046.0,Idli Sambar,[],"['Ice Cream', 'Papad']",Summer,2024-05-28,4,592,232.54
2643,1078.0,Chole Bhature,['Butter'],['French Fries'],Holi,2023-09-13,1,138,33.76
2644,1066.0,Pani Puri,[],[],Christmas,2023-01-12,3,237,76.69
2645,1037.0,Vada Pav,"['Cheese', 'Onion']",[],Winter,2023-12-15,4,392,104.54
2646,1019.0,Bhel,[],[],Summer,2023-11-07,2,246,65.95
2647,1013.0,Pani Puri,[],[],Navratri,2024-04-09,3,432,149.52
2648,1059.0,Vada Pav,[],[],Summer,2023-05-13,3,204,44.56
2649,1052.0,Idli Sambar,"['Anar Seeds', 'Dahi', 'Cheese']","['Extra Cheese', 'Papad']",Christmas,2024-06-06,1,182,37.68
2650,,Pani Puri,"['Tomato', 'Anar Seeds', 'Butter']",['French Fries'],Rainy,2023-12-05,4,788,276.47
2651,1048.0,Chole Bhature,"['Coriander', 'Onion', 'Butter']",['Papad'],Diwali,2023-05-21,1,123,39.97
2652,1048.0,Sev Puri,[],"['Papad', 'Cold Drink']",Rainy,2024-01-07,3,381,148.28
2653,1017.0,Pav Bhaji,['Cheese'],"['Chutney', 'Ice Cream']",Summer,2024-06-12,4,720,173.53
2654,1014.0,Sev Puri,"['Tomato', 'Anar Seeds', 'Cheese']","['French Fries', 'Extra Cheese']",Diwali,2023-09-28,2,306,66.63
2655,,Masala Dosa,[],['Chutney'],Christmas,2023-05-27,2,310,76.14
2656,1081.0,Pav Bhaji,[],"['Chutney', 'French Fries']",Diwali,2023-05-29,2,352,126.61
2657,1052.0,Bhel,"['Tomato', 'Coriander', 'Butter']",[],Rainy,2024-04-19,2,228,80.43
2658,,Masala Dosa,[],"['French Fries', 'Extra Cheese']",Summer,2023-04-22,5,500,115.32
2659,1056.0,Masala Dosa,['Coriander'],['Chutney'],Rainy,2023-09-13,5,580,130.41
2660,1078.0,Bhel,"['Dahi', 'Butter']","['Chutney', 'Cold Drink']",Winter,2023-10-12,3,564,202.71
2661,,Pani Puri,"['Onion', 'Butter', 'Tomato']",['Chutney'],Christmas,2023-10-17,3,423,126.67
2662,,Pav Bhaji,['Cheese'],[],Rainy,2024-05-23,1,82,29.37
2663,,Idli Sambar,['Coriander'],['Ice Cream'],Christmas,2023-02-10,4,356,133.76
2664,,Vada Pav,[],['French Fries'],Navratri,2023-04-27,4,580,143.97
2665,,Pav Bhaji,[],['Extra Cheese'],Summer,2023-05-05,5,630,240.02
2666,1045.0,Pav Bhaji,"['Anar Seeds', 'Tomato']",[],Rainy,2023-09-25,2,222,48.67
2667,1028.0,Sev Puri,[],['French Fries'],Diwali,2024-02-29,1,164,40.13
2668,1006.0,Pav Bhaji,"['Coriander', 'Dahi', 'Anar Seeds']",['Cold Drink'],Winter,2023-04-17,1,153,43.49
2669,1098.0,Bhel,"['Butter', 'Cheese', 'Onion']",['Chutney'],Holi,2024-08-19,3,417,114.98
2670,1075.0,Pav Bhaji,"['Dahi', 'Onion']",[],Navratri,2023-06-04,1,72,20.26
2671,1025.0,Chole Bhature,"['Tomato', 'Cheese', 'Coriander']","['Ice Cream', 'French Fries']",Rainy,2023-04-19,4,644,144.55
2672,1097.0,Vada Pav,[],"['Ice Cream', 'Papad']",Christmas,2023-09-17,3,360,115.74
2673,1090.0,Vada Pav,['Tomato'],[],Summer,2023-12-19,3,477,126.67
2674,,Vada Pav,"['Tomato', 'Dahi']",['Cold Drink'],Rainy,2024-02-09,1,144,36.39
2675,1076.0,Masala Dosa,"['Cheese', 'Butter', 'Tomato']",['Extra Cheese'],Diwali,2024-07-13,4,480,129.3
2676,,Masala Dosa,"['Cheese', 'Dahi']",[],Navratri,2023-07-04,3,261,88.42
2677,,Pani Puri,[],['Chutney'],Diwali,2024-01-04,4,468,174.17
2678,1017.0,Pav Bhaji,[],['Chutney'],Diwali,2023-06-03,3,282,76.11
2679,1003.0,Masala Dosa,"['Coriander', 'Tomato']","['Papad', 'Cold Drink']",Holi,2023-01-21,3,390,115.53
2680,1045.0,Pani Puri,[],[],Christmas,2023-11-06,3,150,30.02
2681,1012.0,Masala Dosa,['Anar Seeds'],"['Cold Drink', 'Chutney']",Christmas,2023-08-24,5,880,341.84
2682,1003.0,Idli Sambar,['Cheese'],['Extra Cheese'],Rainy,2024-07-16,4,604,125.22
2683,1035.0,Vada Pav,"['Cheese', 'Tomato', 'Butter']",[],Navratri,2023-09-19,2,270,60.21
2684,1056.0,Sev Puri,"['Dahi', 'Anar Seeds', 'Tomato']",['Cold Drink'],Navratri,2023-01-22,5,635,145.82
2685,1100.0,Pav Bhaji,[],"['Chutney', 'French Fries']",Diwali,2023-04-26,3,423,121.16
2686,1095.0,Pav Bhaji,"['Onion', 'Coriander', 'Dahi']",['French Fries'],Diwali,2023-11-05,4,424,146.74
2687,1037.0,Vada Pav,"['Cheese', 'Coriander', 'Tomato']","['Extra Cheese', 'French Fries']",Diwali,2023-02-03,1,174,34.92
2688,1048.0,Sev Puri,[],[],Summer,2023-01-29,1,138,35.78
2689,1084.0,Pani Puri,"['Anar Seeds', 'Tomato']",[],Holi,2024-08-11,5,700,151.09
2690,1092.0,Pav Bhaji,['Dahi'],['Cold Drink'],Holi,2023-12-15,4,640,143.83
2691,1002.0,Bhel,[],[],Winter,2023-05-25,2,254,65.26
2692,,Bhel,['Coriander'],['Extra Cheese'],Winter,2023-06-11,5,540,167.72
2693,1071.0,Pani Puri,"['Onion', 'Butter', 'Coriander']","['Chutney', 'French Fries']",Summer,2023-06-08,3,420,114.74
2694,,Pani Puri,"['Onion', 'Tomato']",['Papad'],Winter,2024-05-28,4,404,87.93
2695,1036.0,Masala Dosa,"['Onion', 'Tomato']","['Cold Drink', 'Extra Cheese']",Holi,2023-04-20,3,525,137.74
2696,1048.0,Bhel,['Dahi'],"['Extra Cheese', 'French Fries']",Navratri,2023-03-19,4,400,88.78
2697,1090.0,Idli Sambar,"['Butter', 'Tomato']","['Extra Cheese', 'French Fries']",Summer,2023-11-18,4,840,168.98
2698,1019.0,Sev Puri,"['Coriander', 'Anar Seeds']",['Cold Drink'],Diwali,2024-06-23,3,273,58.8
2699,,Pani Puri,"['Cheese', 'Anar Seeds']",['French Fries'],Summer,2023-11-21,4,412,114.02
2700,1032.0,Chole Bhature,['Coriander'],['Extra Cheese'],Rainy,2024-06-10,5,560,199.26
2701,1020.0,Pani Puri,"['Dahi', 'Butter']",[],Rainy,2023-09-18,2,178,59.06
2702,1008.0,Pani Puri,"['Anar Seeds', 'Tomato']","['Papad', 'Ice Cream']",Winter,2024-01-03,3,513,171.23
2703,1080.0,Masala Dosa,"['Butter', 'Coriander', 'Cheese']","['French Fries', 'Cold Drink']",Christmas,2024-07-12,5,940,201.82
2704,1050.0,Bhel,"['Onion', 'Cheese', 'Dahi']",[],Rainy,2024-03-05,5,655,186.48
2705,,Sev Puri,"['Onion', 'Cheese']",[],Rainy,2023-10-29,3,465,138.41
2706,,Vada Pav,"['Coriander', 'Butter', 'Dahi']",[],Rainy,2023-11-30,5,570,151.74
2707,1040.0,Bhel,[],[],Holi,2023-12-22,1,54,20.27
2708,1037.0,Vada Pav,"['Tomato', 'Onion', 'Anar Seeds']",[],Christmas,2024-03-23,4,444,170.8
2709,1085.0,Masala Dosa,['Onion'],['Cold Drink'],Navratri,2024-01-25,2,348,92.81
2710,1082.0,Bhel,['Coriander'],['Ice Cream'],Holi,2023-02-21,1,173,35.45
2711,1070.0,Pani Puri,['Onion'],['Extra Cheese'],Christmas,2023-05-23,5,575,162.38
2712,1057.0,Bhel,[],"['Cold Drink', 'Ice Cream']",Navratri,2024-07-23,2,298,63.06
2713,1058.0,Idli Sambar,['Butter'],[],Winter,2023-05-05,5,305,70.17
2714,1003.0,Idli Sambar,['Cheese'],"['Cold Drink', 'Ice Cream']",Diwali,2023-07-27,3,417,150.51
2715,,Sev Puri,"['Anar Seeds', 'Tomato', 'Coriander']",['Chutney'],Winter,2024-08-03,5,615,225.48
2716,,Masala Dosa,[],[],Holi,2023-10-21,2,162,44.12
2717,1095.0,Chole Bhature,"['Tomato', 'Butter', 'Dahi']",[],Holi,2024-07-21,3,360,90.77
2718,1063.0,Idli Sambar,['Butter'],"['Chutney', 'Extra Cheese']",Summer,2023-10-10,1,160,40.03
2719,,Vada Pav,"['Cheese', 'Butter']",[],Rainy,2024-07-15,3,210,73.42
2720,,Sev Puri,['Dahi'],"['Papad', 'Chutney']",Christmas,2024-06-08,4,420,123.84
2721,1003.0,Chole Bhature,['Coriander'],[],Summer,2024-07-05,3,183,42.68
2722,1018.0,Idli Sambar,[],['Ice Cream'],Summer,2023-03-19,2,226,84.13
2723,1044.0,Masala Dosa,['Anar Seeds'],['Extra Cheese'],Winter,2023-05-26,5,425,135.98
2724,1022.0,Sev Puri,"['Anar Seeds', 'Onion', 'Tomato']",['French Fries'],Summer,2023-03-31,4,660,134.96
2725,1066.0,Vada Pav,"['Onion', 'Dahi', 'Tomato']","['Ice Cream', 'Chutney']",Rainy,2023-04-26,1,203,75.57
2726,1003.0,Pani Puri,[],"['Extra Cheese', 'Papad']",Holi,2023-04-13,1,167,66.79
2727,1028.0,Bhel,[],"['Extra Cheese', 'French Fries']",Winter,2024-03-12,3,456,91.39
2728,,Chole Bhature,['Dahi'],"['Cold Drink', 'Extra Cheese']",Diwali,2023-11-16,1,182,36.74
2729,1004.0,Sev Puri,[],[],Summer,2023-08-12,1,78,16.16
2730,1021.0,Sev Puri,"['Onion', 'Cheese']",['Papad'],Christmas,2023-01-25,4,428,163.44
2731,1051.0,Pav Bhaji,"['Tomato', 'Coriander', 'Cheese']",['Extra Cheese'],Navratri,2024-04-08,3,336,95.67
2732,1051.0,Pav Bhaji,"['Butter', 'Coriander']",['Ice Cream'],Summer,2023-10-23,3,324,70.51
2733,,Sev Puri,"['Dahi', 'Butter', 'Anar Seeds']",[],Navratri,2024-07-29,1,94,23.71
2734,1033.0,Bhel,[],['Papad'],Rainy,2024-08-06,5,515,187.11
2735,1072.0,Idli Sambar,"['Onion', 'Anar Seeds']",[],Winter,2024-06-09,4,368,144.03
2736,1079.0,Pani Puri,[],['Chutney'],Holi,2023-05-29,4,676,142.06
2737,1085.0,Vada Pav,"['Coriander', 'Tomato', 'Onion']",[],Rainy,2024-02-15,5,795,230.79
2738,,Vada Pav,"['Coriander', 'Tomato']",['Extra Cheese'],Rainy,2023-09-24,5,935,192.6
2739,1094.0,Idli Sambar,"['Anar Seeds', 'Dahi', 'Cheese']",['Ice Cream'],Winter,2023-11-14,2,308,110.83
2740,1011.0,Pav Bhaji,"['Coriander', 'Butter']","['Extra Cheese', 'Ice Cream']",Christmas,2023-12-23,4,672,145.03
2741,1056.0,Pani Puri,[],[],Christmas,2024-06-29,3,300,96.52
2742,1011.0,Bhel,[],['Cold Drink'],Rainy,2023-11-11,3,387,86.99
2743,,Masala Dosa,"['Dahi', 'Butter', 'Coriander']","['Ice Cream', 'Papad']",Christmas,2024-03-02,5,1055,394.13
2744,1096.0,Chole Bhature,"['Coriander', 'Cheese', 'Onion']",['Chutney'],Rainy,2023-03-01,2,352,125.58
2745,1018.0,Chole Bhature,"['Butter', 'Tomato']",['Papad'],Diwali,2024-02-04,1,104,39.01
2746,,Sev Puri,"['Onion', 'Butter', 'Cheese']","['French Fries', 'Chutney']",Christmas,2023-07-11,2,286,81.57
2747,1009.0,Vada Pav,[],['French Fries'],Christmas,2024-03-22,1,134,38.39
2748,1039.0,Chole Bhature,"['Dahi', 'Onion']",[],Diwali,2023-09-29,2,276,66.66
2749,1075.0,Chole Bhature,[],[],Holi,2024-02-02,5,350,137.31
2750,1097.0,Sev Puri,['Anar Seeds'],"['Chutney', 'Papad']",Rainy,2023-06-26,3,531,157.23
2751,1045.0,Pav Bhaji,[],"['Papad', 'Ice Cream']",Christmas,2023-03-28,4,684,205.32
2752,1054.0,Chole Bhature,"['Cheese', 'Tomato']",[],Rainy,2024-08-11,3,342,93.18
2753,1094.0,Pani Puri,"['Cheese', 'Coriander', 'Butter']",['Papad'],Holi,2023-06-21,3,393,136.24
2754,1098.0,Bhel,['Onion'],['French Fries'],Rainy,2024-08-05,3,489,190.09
2755,1000.0,Idli Sambar,['Cheese'],[],Christmas,2023-04-24,3,396,145.33
2756,1008.0,Idli Sambar,"['Dahi', 'Coriander']",['Extra Cheese'],Summer,2024-01-28,2,368,100.17
2757,1020.0,Idli Sambar,['Cheese'],"['French Fries', 'Chutney']",Summer,2023-09-27,1,196,56.13
2758,1018.0,Idli Sambar,[],[],Diwali,2023-09-14,1,143,35.42
2759,1003.0,Pav Bhaji,['Coriander'],['Papad'],Winter,2024-02-29,4,648,208.82
2760,1012.0,Pav Bhaji,"['Onion', 'Coriander', 'Cheese']",[],Christmas,2023-11-20,3,264,72.4
2761,1099.0,Vada Pav,['Butter'],['Papad'],Christmas,2023-10-22,2,264,83.17
2762,,Idli Sambar,"['Dahi', 'Tomato', 'Cheese']",[],Christmas,2023-06-07,2,248,54.31
2763,1059.0,Bhel,"['Tomato', 'Dahi']","['Extra Cheese', 'Ice Cream']",Navratri,2023-12-11,5,1050,322.03
2764,1084.0,Vada Pav,[],[],Winter,2023-08-25,4,216,84.74
2765,,Pani Puri,"['Cheese', 'Tomato', 'Anar Seeds']",[],Christmas,2023-03-11,5,725,201.93
2766,1057.0,Sev Puri,['Butter'],[],Summer,2023-12-10,2,230,61.46
2767,1072.0,Masala Dosa,"['Butter', 'Cheese']",['Extra Cheese'],Diwali,2024-05-18,2,234,57.03
2768,1064.0,Idli Sambar,"['Coriander', 'Tomato', 'Anar Seeds']","['Chutney', 'French Fries']",Diwali,2023-03-08,3,402,136.75
2769,1089.0,Pani Puri,[],['Extra Cheese'],Christmas,2023-01-27,4,648,156.55
2770,1079.0,Sev Puri,['Anar Seeds'],"['Ice Cream', 'French Fries']",Diwali,2023-02-10,4,652,150.39
2771,1050.0,Idli Sambar,[],['French Fries'],Winter,2023-02-20,3,261,71.56
2772,1069.0,Vada Pav,[],"['French Fries', 'Chutney']",Christmas,2023-10-03,5,895,341.13
2773,,Masala Dosa,"['Coriander', 'Cheese']","['Ice Cream', 'Chutney']",Diwali,2024-06-05,2,416,157.07
2774,1066.0,Bhel,"['Dahi', 'Butter', 'Anar Seeds']","['Cold Drink', 'Extra Cheese']",Christmas,2023-03-11,5,895,236.26
2775,,Chole Bhature,"['Anar Seeds', 'Butter']","['Ice Cream', 'Papad']",Navratri,2023-02-08,5,590,208.99
2776,,Pav Bhaji,[],"['Ice Cream', 'French Fries']",Diwali,2023-02-23,1,163,49.6
2777,,Sev Puri,['Onion'],[],Christmas,2023-08-25,2,162,34.06
2778,1047.0,Pani Puri,"['Butter', 'Dahi', 'Anar Seeds']",[],Christmas,2023-09-05,2,346,102.29
2779,1022.0,Sev Puri,[],"['Papad', 'Cold Drink']",Christmas,2023-06-18,5,815,299.03
2780,1070.0,Idli Sambar,"['Anar Seeds', 'Tomato', 'Cheese']",[],Holi,2023-12-28,1,94,35.79
2781,,Sev Puri,"['Anar Seeds', 'Dahi']",['Cold Drink'],Christmas,2023-05-12,3,480,148.77
2782,1043.0,Bhel,"['Cheese', 'Butter']","['Ice Cream', 'Cold Drink']",Christmas,2023-12-27,5,925,304.04
2783,1030.0,Vada Pav,"['Onion', 'Dahi', 'Tomato']",['Ice Cream'],Diwali,2023-06-11,4,580,132.11
2784,1050.0,Vada Pav,"['Tomato', 'Coriander']","['Papad', 'French Fries']",Summer,2024-04-08,2,242,83.37
2785,1096.0,Bhel,"['Tomato', 'Onion']",['Papad'],Navratri,2023-10-09,2,364,120.34
2786,,Idli Sambar,['Anar Seeds'],[],Rainy,2024-04-29,2,256,71.07
2787,1064.0,Idli Sambar,[],[],Diwali,2023-12-06,2,132,40.5
2788,1062.0,Idli Sambar,"['Coriander', 'Dahi', 'Tomato']","['Chutney', 'Ice Cream']",Rainy,2023-12-05,1,145,56.25
2789,,Vada Pav,['Tomato'],[],Christmas,2023-10-02,3,297,112.92
2790,1097.0,Idli Sambar,"['Coriander', 'Butter', 'Dahi']",[],Holi,2023-02-24,1,138,30.93
2791,1048.0,Idli Sambar,['Tomato'],[],Christmas,2023-10-08,3,456,114.51
2792,,Pav Bhaji,[],['Papad'],Christmas,2024-04-20,3,369,142.5
2793,1071.0,Idli Sambar,"['Cheese', 'Coriander', 'Anar Seeds']",['French Fries'],Navratri,2024-07-17,2,338,99.82
2794,1032.0,Chole Bhature,['Butter'],[],Rainy,2023-03-04,5,600,147.82
2795,1042.0,Sev Puri,['Butter'],['Extra Cheese'],Rainy,2023-11-26,3,432,166.99
2796,1031.0,Vada Pav,"['Tomato', 'Butter']","['French Fries', 'Cold Drink']",Holi,2023-10-23,2,278,90.23
2797,1007.0,Masala Dosa,"['Butter', 'Dahi', 'Onion']","['Papad', 'Extra Cheese']",Rainy,2024-07-26,1,159,50.5
2798,1097.0,Chole Bhature,['Anar Seeds'],['Extra Cheese'],Navratri,2024-04-17,1,125,37.63
2799,1093.0,Pav Bhaji,"['Butter', 'Tomato']",[],Diwali,2023-05-06,3,453,141.88
2800,1041.0,Bhel,['Onion'],['French Fries'],Diwali,2023-12-18,4,364,114.96
2801,1048.0,Pav Bhaji,"['Dahi', 'Anar Seeds']","['Chutney', 'Cold Drink']",Christmas,2024-04-06,4,576,201.29
2802,1035.0,Pav Bhaji,['Butter'],['Chutney'],Winter,2024-02-10,3,474,102.36
2803,1094.0,Chole Bhature,"['Tomato', 'Butter']","['Ice Cream', 'French Fries']",Winter,2023-08-08,5,725,192.12
2804,1025.0,Bhel,['Butter'],"['Extra Cheese', 'Ice Cream']",Winter,2024-04-09,2,372,117.69
2805,,Chole Bhature,['Tomato'],[],Winter,2023-07-17,1,79,26.59
2806,1012.0,Vada Pav,"['Onion', 'Butter', 'Anar Seeds']",['Papad'],Diwali,2024-02-21,1,144,43.09
2807,1054.0,Idli Sambar,['Cheese'],"['Extra Cheese', 'Papad']",Summer,2023-11-23,3,393,93.62
