dish_id,dish_name,category,base_price,available_toppings,available_addons
2550,Butter Naan,Street Food,85,"['Anar Seeds', 'Cheese', 'Dahi', 'Onion', 'Tomato']","['Ice Cream', 'Papad', 'Chutney', 'French Fries', 'Extra Cheese']"
2551,Paratha,Dessert,138,"['Dahi', 'Coriander']","['Chutney', 'Extra Cheese', 'French Fries', 'Papad', 'Ice Cream', 'Cold Drink']"
2552,Chole Bhature,Main Course,166,"['Onion', 'Tomato', 'Butter', 'Coriander', 'Dahi', 'Cheese', 'Anar Seeds']","['Ice Cream', 'Papad', 'Chutney', 'French Fries', 'Extra Cheese', 'Cold Drink']"
2553,Aloo Tikki,Snack,45,"['Anar Seeds', 'Cheese', 'Tomato', 'Onion', 'Dahi', 'Coriander']","['Ice Cream', 'Extra Cheese', 'Papad', 'French Fries', 'Chutney']"
2554,Dal Tadka,Street Food,104,"['Dahi', 'Tomato', 'Cheese', 'Onion']","['Chutney', 'French Fries']"
2555,Misal Pav,Snack,151,"['Onion', 'Butter', 'Cheese', 'Anar Seeds']","['Cold Drink', 'Extra Cheese', 'Papad', 'Ice Cream', 'French Fries', 'Chutney']"
2556,Samosa,Snack,118,"['Onion', 'Butter', 'Anar Seeds', 'Cheese', 'Coriander', 'Dahi', 'Tomato']","['Ice Cream', 'French Fries', 'Extra Cheese', 'Chutney', 'Papad']"
2557,Bhel,Main Course,240,"['Tomato', 'Dahi']","['Chutney', 'Cold Drink', 'Extra Cheese']"
2558,Gulab Jamun,Street Food,256,"['Butter', 'Tomato', 'Onion', 'Anar Seeds', 'Dahi']","['Chutney', 'Papad', 'Ice Cream', 'Cold Drink', 'French Fries', 'Extra Cheese']"
2559,Upma,Street Food,109,['Onion'],"['Extra Cheese', 'Chutney', 'Papad', 'French Fries', 'Cold Drink']"
2560,Lassi,Drink,234,"['Butter', 'Anar Seeds', 'Coriander', 'Dahi']","['Ice Cream', 'Extra Cheese', 'Chutney', 'Papad', 'French Fries']"
2561,Paratha,Main Course,265,"['Anar Seeds', 'Butter', 'Dahi', 'Tomato', 'Cheese']","['Papad', 'Chutney', 'Extra Cheese', 'Ice Cream']"
2562,Poha,Main Course,176,"['Coriander', 'Dahi', 'Butter', 'Tomato', 'Onion']",['Papad']
2563,Vada Pav,Dessert,151,['Onion'],"['French Fries', 'Cold Drink', 'Extra Cheese', 'Chutney', 'Papad']"
2564,Poha,Main Course,275,"['Cheese', 'Tomato']","['Papad', 'Extra Cheese', 'Cold Drink']"
2565,Idli Sambar,Street Food,194,['Tomato'],"['Extra Cheese', 'Cold Drink', 'Ice Cream', 'Papad', 'Chutney']"
2566,Cold Coffee,Drink,269,"['Cheese', 'Coriander', 'Butter', 'Anar Seeds', 'Tomato', 'Dahi', 'Onion']",['Ice Cream']
2567,Jalebi,Snack,278,"['Cheese', 'Butter', 'Onion', 'Tomato', 'Dahi']","['Ice Cream', 'Extra Cheese', 'Cold Drink', 'Papad', 'Chutney', 'French Fries']"
2568,Lassi,Snack,261,"['Anar Seeds', 'Onion', 'Butter', 'Coriander', 'Tomato', 'Cheese', 'Dahi']","['French Fries', 'Cold Drink', 'Extra Cheese']"
2569,Dal Tadka,Main Course,135,"['Tomato', 'Anar Seeds', 'Cheese', 'Onion', 'Dahi']","['Papad', 'Chutney']"
2570,Lassi,Dessert,51,"['Tomato', 'Coriander', 'Onion', 'Anar Seeds', 'Butter', 'Dahi', 'Cheese']",['French Fries']
2571,Paneer Tikka,Dessert,264,"['Butter', 'Coriander', 'Dahi', 'Tomato']","['Extra Cheese', 'Chutney', 'Papad', 'French Fries', 'Ice Cream']"
2572,Paratha,Drink,52,"['Dahi', 'Coriander', 'Anar Seeds', 'Cheese', 'Onion']","['Papad', 'Chutney', 'French Fries']"
2573,Lassi,Street Food,146,"['Onion', 'Dahi']","['Papad', 'Chutney', 'French Fries', 'Extra Cheese']"
2574,Cold Coffee,Dessert,293,"['Onion', 'Cheese']",['French Fries']
2575,Fish Fry,Dessert,298,"['Butter', 'Onion', 'Cheese', 'Dahi', 'Tomato']","['Extra Cheese', 'Chutney']"
2576,Pani Puri,Snack,80,"['Butter', 'Tomato']","['Cold Drink', 'Ice Cream', 'Extra Cheese']"
2577,Paratha,Street Food,241,"['Coriander', 'Butter', 'Tomato', 'Anar Seeds', 'Dahi', 'Cheese', 'Onion']","['Extra Cheese', 'Chutney']"
2578,Falooda,Street Food,206,"['Cheese', 'Dahi', 'Anar Seeds', 'Coriander']",['French Fries']
2579,Dal Tadka,Street Food,210,"['Coriander', 'Onion', 'Tomato', 'Dahi', 'Anar Seeds', 'Butter', 'Cheese']","['Cold Drink', 'Ice Cream']"
2580,Ice Cream,Street Food,178,"['Dahi', 'Onion', 'Coriander']","['Extra Cheese', 'Chutney', 'Cold Drink', 'Papad', 'Ice Cream', 'French Fries']"
2581,Falooda,Main Course,140,"['Anar Seeds', 'Coriander', 'Cheese', 'Butter']","['French Fries', 'Cold Drink', 'Extra Cheese']"
2582,Fish Fry,Snack,145,"['Dahi', 'Coriander', 'Onion', 'Anar Seeds']","['Ice Cream', 'Papad', 'Cold Drink']"
2583,Butter Naan,Main Course,221,['Tomato'],"['French Fries', 'Ice Cream', 'Papad', 'Chutney', 'Extra Cheese', 'Cold Drink']"
2584,Rasgulla,Drink,140,"['Dahi', 'Butter', 'Onion', 'Coriander', 'Cheese', 'Anar Seeds', 'Tomato']","['Extra Cheese', 'Ice Cream', 'Cold Drink', 'French Fries', 'Papad']"
2585,Aloo Tikki,Main Course,40,"['Coriander', 'Tomato', 'Onion', 'Dahi']","['Papad', 'Cold Drink', 'Ice Cream', 'French Fries', 'Extra Cheese']"
2586,Dal Tadka,Dessert,212,"['Cheese', 'Dahi']","['Cold Drink', 'Ice Cream', 'Chutney']"
2587,Lassi,Street Food,217,['Tomato'],['Papad']
2588,Sev Puri,Main Course,204,['Coriander'],"['Cold Drink', 'Papad', 'Extra Cheese', 'Chutney', 'Ice Cream', 'French Fries']"
2589,Thali,Dessert,185,['Coriander'],['Cold Drink']
2590,Chole Bhature,Dessert,67,"['Tomato', 'Dahi', 'Onion', 'Cheese', 'Butter', 'Anar Seeds', 'Coriander']","['French Fries', 'Extra Cheese', 'Ice Cream', 'Chutney', 'Cold Drink']"
2591,Samosa,Street Food,221,"['Onion', 'Tomato', 'Cheese']",['Papad']
2592,Bhel,Snack,150,"['Butter', 'Onion']","['Chutney', 'French Fries', 'Papad', 'Ice Cream']"
2593,Bhel,Main Course,64,"['Cheese', 'Onion', 'Dahi', 'Coriander']","['Papad', 'Extra Cheese', 'Ice Cream', 'Cold Drink']"
2594,Veg Biryani,Main Course,57,"['Cheese', 'Tomato', 'Coriander', 'Onion', 'Dahi', 'Anar Seeds', 'Butter']","['Ice Cream', 'Papad', 'Cold Drink']"
2595,Lassi,Snack,204,"['Dahi', 'Butter', 'Anar Seeds', 'Onion']","['Chutney', 'Extra Cheese', 'French Fries']"
2596,Paneer Tikka,Snack,48,"['Onion', 'Butter', 'Dahi', 'Anar Seeds', 'Cheese']","['Ice Cream', 'Chutney']"
2597,Idli Sambar,Main Course,210,"['Onion', 'Coriander', 'Anar Seeds', 'Butter', 'Tomato', 'Cheese', 'Dahi']","['Chutney', 'Cold Drink']"
2598,Gulab Jamun,Street Food,256,"['Onion', 'Dahi', 'Anar Seeds', 'Tomato']","['Extra Cheese', 'Chutney']"
2599,Idli Sambar,Main Course,272,['Coriander'],"['Chutney', 'French Fries', 'Papad', 'Extra Cheese', 'Cold Drink']"
2600,Gulab Jamun,Dessert,198,"['Dahi', 'Anar Seeds', 'Onion', 'Cheese', 'Tomato', 'Butter']",['French Fries']
2601,Idli Sambar,Drink,179,"['Cheese', 'Dahi', 'Coriander', 'Onion', 'Butter', 'Tomato']",['Papad']
2602,Rasgulla,Snack,208,"['Dahi', 'Cheese', 'Anar Seeds']","['Extra Cheese', 'Ice Cream', 'Chutney', 'French Fries', 'Cold Drink']"
2603,Sev Puri,Main Course,113,"['Coriander', 'Anar Seeds']","['Papad', 'Ice Cream']"
2604,Cold Coffee,Dessert,151,"['Onion', 'Dahi', 'Butter', 'Anar Seeds', 'Coriander', 'Cheese', 'Tomato']","['French Fries', 'Extra Cheese', 'Ice Cream', 'Cold Drink', 'Papad']"
2605,Sev Puri,Snack,158,"['Cheese', 'Coriander', 'Anar Seeds']","['French Fries', 'Chutney', 'Papad']"
2606,Pav Bhaji,Dessert,107,"['Coriander', 'Butter', 'Tomato', 'Cheese', 'Dahi', 'Anar Seeds', 'Onion']","['Ice Cream', 'French Fries', 'Chutney', 'Extra Cheese', 'Cold Drink', 'Papad']"
2607,Rasgulla,Main Course,150,"['Dahi', 'Onion']",['Cold Drink']
2608,Idli Sambar,Drink,127,"['Onion', 'Anar Seeds', 'Tomato', 'Coriander', 'Butter', 'Cheese']","['Ice Cream', 'French Fries']"
2609,Pav Bhaji,Main Course,162,"['Cheese', 'Tomato', 'Dahi', 'Onion', 'Coriander']","['French Fries', 'Ice Cream', 'Papad', 'Extra Cheese', 'Cold Drink', 'Chutney']"
2610,Lassi,Dessert,225,"['Dahi', 'Anar Seeds', 'Butter', 'Coriander', 'Cheese', 'Tomato', 'Onion']","['Chutney', 'Cold Drink', 'Extra Cheese']"
2611,Jalebi,Snack,64,"['Dahi', 'Coriander', 'Cheese', 'Butter', 'Onion']","['Chutney', 'French Fries', 'Ice Cream', 'Papad', 'Cold Drink', 'Extra Cheese']"
2612,Butter Naan,Snack,177,"['Cheese', 'Onion', 'Tomato', 'Anar Seeds', 'Coriander', 'Dahi', 'Butter']","['Extra Cheese', 'Chutney', 'Ice Cream', 'Cold Drink', 'Papad', 'French Fries']"
2613,Upma,Drink,207,['Anar Seeds'],"['Ice Cream', 'Papad', 'French Fries', 'Cold Drink', 'Extra Cheese', 'Chutney']"
2614,Misal Pav,Dessert,262,"['Dahi', 'Coriander', 'Tomato', 'Butter', 'Cheese', 'Anar Seeds', 'Onion']","['Chutney', 'French Fries', 'Papad']"
2615,Thali,Dessert,114,"['Tomato', 'Onion', 'Cheese', 'Butter', 'Coriander', 'Dahi', 'Anar Seeds']","['Cold Drink', 'Extra Cheese', 'French Fries', 'Ice Cream']"
2616,Upma,Snack,196,"['Anar Seeds', 'Dahi', 'Tomato', 'Onion', 'Coriander', 'Cheese', 'Butter']",['French Fries']
2617,Pav Bhaji,Dessert,74,"['Anar Seeds', 'Tomato', 'Cheese', 'Butter', 'Coriander', 'Dahi']","['Papad', 'Cold Drink', 'Ice Cream']"
2618,Misal Pav,Main Course,273,"['Onion', 'Coriander']",['Papad']
2619,Chicken Curry,Main Course,213,"['Onion', 'Coriander', 'Anar Seeds', 'Butter', 'Dahi', 'Cheese']",['Chutney']
2620,Chai,Street Food,121,"['Butter', 'Tomato', 'Cheese', 'Dahi', 'Coriander', 'Onion']","['Cold Drink', 'French Fries', 'Extra Cheese', 'Ice Cream', 'Papad', 'Chutney']"
2621,Poha,Dessert,89,"['Dahi', 'Coriander', 'Onion', 'Tomato']","['Chutney', 'Extra Cheese', 'French Fries', 'Ice Cream', 'Papad']"
2622,Misal Pav,Main Course,152,"['Coriander', 'Dahi', 'Cheese', 'Onion', 'Tomato', 'Anar Seeds', 'Butter']","['Papad', 'Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese']"
2623,Paneer Tikka,Snack,56,"['Coriander', 'Butter', 'Dahi', 'Onion', 'Tomato']","['Extra Cheese', 'Papad', 'Cold Drink', 'French Fries', 'Ice Cream', 'Chutney']"
2624,Pav Bhaji,Snack,65,"['Onion', 'Tomato', 'Anar Seeds', 'Butter', 'Cheese', 'Dahi', 'Coriander']","['Ice Cream', 'Extra Cheese', 'French Fries', 'Cold Drink']"
2625,Lassi,Snack,67,['Butter'],['Chutney']
2626,Paneer Tikka,Snack,243,"['Tomato', 'Cheese', 'Anar Seeds', 'Onion', 'Coriander', 'Butter', 'Dahi']","['Cold Drink', 'Chutney', 'Papad', 'Extra Cheese']"
2627,Jalebi,Snack,42,"['Dahi', 'Onion', 'Butter']","['Extra Cheese', 'Chutney', 'Cold Drink', 'French Fries']"
2628,Upma,Snack,152,"['Anar Seeds', 'Butter', 'Coriander', 'Cheese', 'Dahi', 'Tomato', 'Onion']","['Chutney', 'French Fries', 'Ice Cream', 'Papad', 'Extra Cheese']"
2629,Dhokla,Dessert,138,"['Cheese', 'Butter']",['Extra Cheese']
2630,Pav Bhaji,Drink,160,['Coriander'],"['French Fries', 'Chutney', 'Cold Drink', 'Extra Cheese']"
2631,Falooda,Street Food,239,"['Butter', 'Cheese', 'Dahi', 'Anar Seeds', 'Onion', 'Tomato']","['Ice Cream', 'Extra Cheese', 'French Fries', 'Cold Drink', 'Papad']"
2632,Lassi,Snack,183,"['Coriander', 'Anar Seeds']","['Papad', 'Extra Cheese']"
2633,Thali,Dessert,247,"['Anar Seeds', 'Onion', 'Butter', 'Tomato', 'Dahi']","['Chutney', 'Ice Cream']"
2634,Pav Bhaji,Dessert,97,"['Butter', 'Onion']","['Extra Cheese', 'French Fries', 'Papad', 'Chutney']"
2635,Fish Fry,Main Course,42,"['Tomato', 'Dahi', 'Coriander', 'Butter', 'Anar Seeds', 'Cheese', 'Onion']",['French Fries']
2636,Falooda,Dessert,153,"['Dahi', 'Coriander', 'Cheese', 'Anar Seeds']","['Chutney', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Papad']"
2637,Lassi,Snack,117,"['Tomato', 'Coriander', 'Anar Seeds', 'Onion', 'Butter', 'Cheese']","['Cold Drink', 'Chutney', 'Extra Cheese']"
2638,Paneer Tikka,Dessert,112,"['Tomato', 'Cheese', 'Onion', 'Anar Seeds', 'Coriander', 'Dahi', 'Butter']","['Ice Cream', 'Chutney', 'Extra Cheese', 'Papad', 'French Fries']"
2639,Misal Pav,Drink,280,"['Butter', 'Dahi', 'Cheese', 'Coriander', 'Tomato', 'Onion']","['French Fries', 'Cold Drink', 'Ice Cream', 'Extra Cheese', 'Papad']"
2640,Pani Puri,Main Course,159,"['Onion', 'Tomato', 'Anar Seeds']","['Cold Drink', 'Ice Cream', 'Papad', 'Chutney', 'Extra Cheese', 'French Fries']"
2641,Aloo Tikki,Drink,238,"['Tomato', 'Coriander']",['French Fries']
2642,Chole Bhature,Main Course,60,"['Cheese', 'Dahi', 'Tomato', 'Butter', 'Onion', 'Coriander', 'Anar Seeds']","['French Fries', 'Cold Drink', 'Chutney']"
2643,Fish Fry,Main Course,60,"['Onion', 'Cheese', 'Anar Seeds', 'Butter', 'Tomato', 'Coriander', 'Dahi']","['Ice Cream', 'Extra Cheese', 'Papad', 'French Fries', 'Chutney']"
2644,Thali,Snack,48,"['Onion', 'Butter']","['Cold Drink', 'Ice Cream', 'Chutney']"
2645,Chicken Curry,Main Course,245,"['Dahi', 'Anar Seeds', 'Butter', 'Coriander', 'Cheese', 'Tomato']","['Chutney', 'Papad', 'Cold Drink', 'Ice Cream']"
2646,Poha,Snack,109,"['Cheese', 'Anar Seeds', 'Tomato', 'Onion']","['Cold Drink', 'French Fries', 'Chutney', 'Extra Cheese', 'Ice Cream', 'Papad']"
2647,Dal Tadka,Drink,245,"['Onion', 'Tomato', 'Dahi', 'Anar Seeds', 'Coriander']","['Papad', 'Cold Drink', 'Ice Cream', 'Chutney', 'Extra Cheese', 'French Fries']"
2648,Pani Puri,Street Food,203,"['Anar Seeds', 'Dahi', 'Butter', 'Cheese', 'Tomato']","['Papad', 'Chutney', 'Ice Cream', 'Extra Cheese', 'French Fries']"
2649,Dhokla,Main Course,87,"['Onion', 'Cheese', 'Anar Seeds', 'Butter', 'Tomato', 'Coriander']",['Chutney']
2650,Ice Cream,Drink,271,"['Tomato', 'Coriander', 'Onion', 'Dahi', 'Anar Seeds']","['Chutney', 'French Fries', 'Extra Cheese', 'Papad', 'Ice Cream']"
2651,Falooda,Dessert,123,"['Dahi', 'Butter', 'Onion', 'Tomato', 'Cheese', 'Coriander']",['French Fries']
2652,Pani Puri,Snack,145,"['Tomato', 'Onion', 'Cheese', 'Anar Seeds', 'Dahi', 'Coriander', 'Butter']",['French Fries']
2653,Butter Naan,Snack,164,"['Butter', 'Tomato']","['Extra Cheese', 'Chutney', 'Papad', 'Cold Drink', 'French Fries']"
2654,Sev Puri,Drink,202,"['Onion', 'Coriander']","['Extra Cheese', 'French Fries']"
2655,Thali,Snack,45,"['Tomato', 'Dahi', 'Coriander', 'Onion', 'Cheese']","['Extra Cheese', 'French Fries', 'Papad', 'Ice Cream']"
2656,Lassi,Drink,78,['Coriander'],"['Extra Cheese', 'Cold Drink', 'Ice Cream', 'French Fries', 'Chutney', 'Papad']"
2657,Dhokla,Street Food,109,['Coriander'],"['Ice Cream', 'Cold Drink']"
2658,Chicken Curry,Drink,212,"['Butter', 'Onion', 'Dahi', 'Coriander', 'Cheese']","['Cold Drink', 'Extra Cheese']"
2659,Upma,Dessert,94,"['Cheese', 'Tomato', 'Onion']","['Cold Drink', 'French Fries', 'Chutney', 'Papad', 'Extra Cheese']"
2660,Aloo Tikki,Snack,287,"['Cheese', 'Dahi', 'Tomato']","['Extra Cheese', 'French Fries', 'Papad', 'Chutney', 'Cold Drink']"
2661,Upma,Dessert,171,"['Anar Seeds', 'Tomato', 'Dahi', 'Onion', 'Coriander', 'Cheese']","['Chutney', 'Ice Cream', 'Cold Drink']"
2662,Chole Bhature,Main Course,78,"['Onion', 'Butter', 'Dahi', 'Cheese']",['Ice Cream']
2663,Chicken Curry,Snack,266,"['Cheese', 'Butter', 'Tomato', 'Dahi', 'Coriander']","['Papad', 'Extra Cheese', 'French Fries']"
2664,Paratha,Main Course,249,"['Onion', 'Butter']","['Papad', 'Cold Drink', 'Ice Cream', 'Chutney', 'Extra Cheese']"
2665,Veg Biryani,Drink,203,"['Butter', 'Onion', 'Cheese', 'Tomato', 'Dahi', 'Coriander']","['Chutney', 'French Fries', 'Papad', 'Ice Cream', 'Cold Drink']"
2666,Masala Dosa,Drink,157,['Tomato'],"['Chutney', 'Ice Cream', 'French Fries', 'Extra Cheese', 'Papad', 'Cold Drink']"
2667,Idli Sambar,Dessert,58,"['Dahi', 'Tomato', 'Butter', 'Onion', 'Anar Seeds', 'Coriander']","['French Fries', 'Cold Drink', 'Extra Cheese']"
2668,Upma,Street Food,272,"['Dahi', 'Butter', 'Cheese', 'Anar Seeds', 'Tomato', 'Onion', 'Coriander']",['Ice Cream']
2669,Bhel,Street Food,59,"['Butter', 'Anar Seeds', 'Onion', 'Dahi', 'Cheese']","['Cold Drink', 'Ice Cream', 'Chutney']"
2670,Cold Coffee,Snack,219,"['Anar Seeds', 'Coriander', 'Dahi', 'Onion', 'Tomato']","['Cold Drink', 'Chutney']"
2671,Gulab Jamun,Main Course,133,"['Butter', 'Coriander', 'Anar Seeds']","['Cold Drink', 'Extra Cheese', 'Papad', 'Chutney', 'Ice Cream']"
2672,Paratha,Main Course,104,"['Anar Seeds', 'Butter', 'Onion', 'Dahi']","['French Fries', 'Papad']"
2673,Cold Coffee,Main Course,219,"['Anar Seeds', 'Butter', 'Tomato']","['French Fries', 'Ice Cream', 'Extra Cheese', 'Papad']"
2674,Poha,Street Food,266,"['Coriander', 'Tomato', 'Dahi', 'Anar Seeds', 'Butter', 'Cheese']","['Cold Drink', 'Papad', 'Chutney', 'French Fries', 'Ice Cream']"
2675,Masala Dosa,Dessert,171,"['Butter', 'Cheese', 'Coriander', 'Onion', 'Anar Seeds']","['French Fries', 'Ice Cream', 'Extra Cheese']"
2676,Idli Sambar,Snack,111,"['Butter', 'Cheese', 'Coriander', 'Dahi', 'Tomato', 'Onion', 'Anar Seeds']","['French Fries', 'Extra Cheese', 'Chutney']"
2677,Masala Dosa,Snack,184,"['Onion', 'Coriander', 'Tomato', 'Anar Seeds']",['Cold Drink']
2678,Upma,Snack,211,['Onion'],"['French Fries', 'Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese']"
2679,Poha,Snack,175,"['Cheese', 'Dahi', 'Onion', 'Butter']","['Chutney', 'Ice Cream', 'Papad', 'French Fries', 'Extra Cheese']"
2680,Pav Bhaji,Drink,296,"['Cheese', 'Anar Seeds']",['French Fries']
2681,Samosa,Snack,67,"['Butter', 'Anar Seeds', 'Cheese', 'Dahi', 'Coriander', 'Onion']","['Papad', 'Cold Drink']"
2682,Paratha,Drink,153,"['Coriander', 'Anar Seeds', 'Cheese', 'Dahi', 'Onion', 'Tomato', 'Butter']","['Papad', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Chutney', 'French Fries']"
2683,Masala Dosa,Dessert,298,"['Onion', 'Coriander', 'Butter', 'Cheese', 'Dahi', 'Anar Seeds']","['Chutney', 'Cold Drink']"
2684,Vada Pav,Snack,54,"['Dahi', 'Tomato', 'Coriander', 'Cheese', 'Onion']","['Cold Drink', 'French Fries']"
2685,Veg Biryani,Drink,167,"['Tomato', 'Cheese', 'Coriander', 'Onion', 'Dahi']","['Cold Drink', 'Extra Cheese', 'Ice Cream', 'French Fries', 'Chutney']"
2686,Chai,Snack,257,"['Coriander', 'Cheese', 'Tomato', 'Onion']","['Chutney', 'French Fries', 'Papad', 'Extra Cheese']"
2687,Idli Sambar,Street Food,282,"['Butter', 'Tomato', 'Onion', 'Dahi']","['Papad', 'Chutney']"
2688,Dal Tadka,Main Course,149,"['Onion', 'Coriander', 'Cheese', 'Tomato', 'Dahi']","['Ice Cream', 'Extra Cheese', 'Papad', 'Cold Drink']"
2689,Paratha,Main Course,295,"['Dahi', 'Onion', 'Anar Seeds', 'Coriander', 'Butter']","['French Fries', 'Papad', 'Extra Cheese', 'Cold Drink', 'Chutney']"
2690,Fish Fry,Street Food,131,"['Coriander', 'Cheese']","['Cold Drink', 'French Fries', 'Ice Cream', 'Chutney', 'Papad']"
2691,Poha,Snack,184,"['Onion', 'Anar Seeds', 'Tomato', 'Dahi']","['Chutney', 'Papad', 'Ice Cream']"
2692,Chole Bhature,Dessert,195,"['Onion', 'Coriander', 'Cheese']","['Chutney', 'Ice Cream']"
2693,Sev Puri,Main Course,265,"['Cheese', 'Tomato', 'Anar Seeds', 'Coriander']","['Cold Drink', 'Extra Cheese', 'French Fries', 'Papad']"
2694,Chole Bhature,Drink,58,"['Anar Seeds', 'Cheese', 'Butter']","['Ice Cream', 'Papad', 'Chutney', 'French Fries']"
2695,Fish Fry,Snack,92,"['Cheese', 'Coriander', 'Anar Seeds', 'Onion', 'Butter', 'Dahi']","['Cold Drink', 'Ice Cream', 'Chutney', 'French Fries']"
2696,Dhokla,Main Course,235,"['Anar Seeds', 'Dahi', 'Tomato']","['Extra Cheese', 'French Fries', 'Chutney', 'Ice Cream', 'Papad']"
2697,Upma,Snack,200,"['Dahi', 'Butter', 'Cheese', 'Tomato']","['Ice Cream', 'Cold Drink']"
2698,Ice Cream,Street Food,114,['Onion'],"['Cold Drink', 'Ice Cream', 'Papad', 'Extra Cheese', 'French Fries']"
2699,Paratha,Street Food,84,"['Butter', 'Dahi', 'Onion']","['Ice Cream', 'Chutney', 'Extra Cheese', 'Cold Drink', 'Papad', 'French Fries']"
2700,Paratha,Drink,208,"['Cheese', 'Tomato', 'Onion', 'Butter', 'Coriander', 'Anar Seeds']","['French Fries', 'Extra Cheese']"
2701,Lassi,Main Course,78,"['Anar Seeds', 'Butter', 'Cheese', 'Onion']","['Chutney', 'Cold Drink', 'Ice Cream', 'French Fries', 'Papad']"
2702,Misal Pav,Street Food,268,"['Coriander', 'Cheese', 'Anar Seeds', 'Onion']","['Chutney', 'French Fries']"
2703,Pav Bhaji,Dessert,236,"['Coriander', 'Onion']","['Papad', 'Cold Drink', 'Extra Cheese']"
2704,Thali,Snack,146,"['Dahi', 'Anar Seeds', 'Onion', 'Coriander', 'Butter']","['Ice Cream', 'French Fries', 'Papad', 'Chutney', 'Cold Drink', 'Extra Cheese']"
2705,Masala Dosa,Drink,51,"['Cheese', 'Coriander', 'Dahi', 'Onion']","['Ice Cream', 'Extra Cheese', 'Chutney', 'Papad', 'Cold Drink', 'French Fries']"
2706,Veg Biryani,Drink,71,"['Tomato', 'Dahi']","['Extra Cheese', 'Chutney', 'Papad', 'Ice Cream', 'French Fries']"
2707,Butter Naan,Drink,106,['Coriander'],"['Chutney', 'French Fries', 'Cold Drink', 'Ice Cream']"
2708,Idli Sambar,Main Course,118,"['Coriander', 'Dahi', 'Anar Seeds', 'Tomato', 'Butter']","['Cold Drink', 'Chutney', 'Papad', 'Extra Cheese', 'French Fries', 'Ice Cream']"
2709,Chai,Drink,83,['Cheese'],"['Cold Drink', 'Ice Cream', 'Papad', 'French Fries']"
2710,Paneer Tikka,Drink,249,"['Dahi', 'Onion', 'Butter', 'Coriander']","['Ice Cream', 'Papad', 'French Fries']"
2711,Misal Pav,Dessert,238,"['Coriander', 'Onion', 'Cheese', 'Dahi', 'Tomato']","['Extra Cheese', 'Chutney']"
2712,Thali,Main Course,109,"['Dahi', 'Cheese', 'Coriander', 'Onion', 'Anar Seeds']","['Extra Cheese', 'Papad', 'French Fries', 'Chutney', 'Ice Cream', 'Cold Drink']"
2713,Sev Puri,Snack,241,['Butter'],"['Extra Cheese', 'Papad', 'Ice Cream', 'Chutney', 'French Fries', 'Cold Drink']"
2714,Chicken Curry,Main Course,186,"['Dahi', 'Cheese']","['French Fries', 'Extra Cheese']"
2715,Ice Cream,Street Food,145,"['Coriander', 'Cheese', 'Dahi', 'Tomato', 'Butter']","['French Fries', 'Ice Cream']"
2716,Idli Sambar,Snack,212,"['Cheese', 'Dahi', 'Butter', 'Onion', 'Coriander', 'Tomato']","['French Fries', 'Papad', 'Cold Drink', 'Ice Cream', 'Chutney', 'Extra Cheese']"
2717,Gulab Jamun,Snack,225,"['Coriander', 'Onion', 'Anar Seeds', 'Tomato', 'Butter', 'Dahi']","['Chutney', 'French Fries', 'Extra Cheese', 'Papad']"
2718,Ice Cream,Street Food,171,['Onion'],"['Chutney', 'Papad', 'French Fries', 'Extra Cheese']"
2719,Falooda,Dessert,239,"['Anar Seeds', 'Coriander', 'Onion', 'Cheese']","['Ice Cream', 'Chutney', 'Cold Drink', 'Papad', 'Extra Cheese']"
2720,Upma,Drink,259,"['Onion', 'Cheese', 'Tomato', 'Coriander']","['Ice Cream', 'Chutney', 'Extra Cheese', 'Cold Drink', 'Papad']"
2721,Fish Fry,Main Course,128,"['Dahi', 'Butter', 'Tomato']","['Ice Cream', 'French Fries', 'Cold Drink', 'Extra Cheese', 'Papad']"
2722,Chole Bhature,Main Course,293,"['Anar Seeds', 'Butter', 'Coriander', 'Tomato', 'Cheese']",['French Fries']
2723,Aloo Tikki,Snack,240,['Butter'],"['Extra Cheese', 'French Fries']"
2724,Chole Bhature,Street Food,222,['Butter'],"['French Fries', 'Ice Cream']"
2725,Pav Bhaji,Dessert,265,"['Butter', 'Coriander', 'Dahi', 'Anar Seeds', 'Onion', 'Cheese']","['Chutney', 'Papad', 'Ice Cream', 'Cold Drink', 'French Fries', 'Extra Cheese']"
2726,Samosa,Dessert,224,"['Anar Seeds', 'Cheese']","['Extra Cheese', 'Cold Drink']"
2727,Poha,Snack,85,['Tomato'],['French Fries']
2728,Pav Bhaji,Snack,177,"['Onion', 'Butter', 'Coriander', 'Dahi', 'Cheese', 'Anar Seeds', 'Tomato']","['Extra Cheese', 'French Fries', 'Ice Cream', 'Papad', 'Cold Drink']"
2729,Dal Tadka,Snack,90,"['Cheese', 'Coriander', 'Anar Seeds']","['Ice Cream', 'French Fries']"
2730,Pani Puri,Street Food,297,"['Coriander', 'Cheese', 'Tomato', 'Dahi', 'Anar Seeds']","['Chutney', 'French Fries', 'Papad', 'Ice Cream', 'Cold Drink', 'Extra Cheese']"
